3.170000000000000000e+02,5.000000000000000000e+00,5.900000000000000355e+00,2.000000000000000000e+03,9.800000000000000000e+01,7.126000000000000000e+04,6.300000000000000000e+01,5.900000000000000355e+00,3.100000000000000089e+00,1.000000000000000000e+00,7.400000000000000000e+01,4.300000000000000000e+01,7.673230000000000000e+05,6.600000000000000000e+01,6.790576000000000000e+07,1.170000000000000000e+02
3.170000000000000000e+02,5.000000000000000000e+00,5.599999999999999645e+00,2.000000000000000000e+03,8.800000000000000000e+01,3.955000000000000000e+03,2.000000000000000000e+01,3.700000000000000178e+00,2.700000000000000178e+00,2.000000000000000000e+00,1.700000000000000000e+01,6.800000000000000000e+01,4.108000000000000000e+03,3.600000000000000000e+01,1.248521000000000000e+07,8.500000000000000000e+01
3.720000000000000000e+02,6.000000000000000000e+00,4.400000000000000355e+00,2.000000000000000000e+03,8.600000000000000000e+01,9.630000000000000000e+02,8.000000000000000000e+00,3.399999999999999911e+00,2.899999999999999911e+00,2.000000000000000000e+00,3.000000000000000000e+00,3.500000000000000000e+01,1.871000000000000000e+03,3.000000000000000000e+01,7.386540000000000000e+05,3.800000000000000000e+01
3.950000000000000000e+02,6.000000000000000000e+00,5.299999999999999822e+00,2.000000000000000000e+03,9.700000000000000000e+01,2.240800000000000000e+04,1.000000000000000000e+01,3.399999999999999911e+00,2.700000000000000178e+00,2.000000000000000000e+00,9.000000000000000000e+00,8.000000000000000000e+01,2.153200000000000000e+04,2.900000000000000000e+01,2.857291500000000000e+07,8.900000000000000000e+01
3.950000000000000000e+02,6.000000000000000000e+00,6.700000000000000178e+00,2.000000000000000000e+03,1.190000000000000000e+02,2.780200000000000000e+04,4.800000000000000000e+01,5.400000000000000355e+00,3.299999999999999822e+00,2.000000000000000000e+00,5.000000000000000000e+01,5.500000000000000000e+01,3.126800000000000000e+04,7.000000000000000000e+01,5.225573000000000000e+06,1.050000000000000000e+02
4.060000000000000000e+02,6.000000000000000000e+00,7.900000000000000355e+00,2.000000000000000000e+03,1.220000000000000000e+02,2.108040000000000000e+05,8.900000000000000000e+01,7.900000000000000355e+00,3.700000000000000178e+00,0.000000000000000000e+00,1.470000000000000000e+02,1.900000000000000000e+01,3.239620000000000000e+05,9.200000000000000000e+01,3.171671500000000000e+07,1.660000000000000000e+02
9.500000000000000000e+01,6.000000000000000000e+00,5.700000000000000178e+00,2.000000000000000000e+03,1.190000000000000000e+02,9.159000000000000000e+03,2.600000000000000000e+01,4.200000000000000178e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,6.100000000000000000e+01,1.189200000000000000e+04,4.100000000000000000e+01,1.493423800000000000e+07,8.200000000000000000e+01
3.310000000000000000e+02,6.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+03,1.120000000000000000e+02,8.288000000000000000e+03,2.000000000000000000e+01,3.899999999999999911e+00,2.899999999999999911e+00,2.000000000000000000e+00,1.800000000000000000e+01,7.200000000000000000e+01,1.057800000000000000e+04,4.800000000000000000e+01,4.262782000000000000e+06,9.000000000000000000e+01
4.610000000000000000e+02,6.000000000000000000e+00,4.099999999999999645e+00,2.000000000000000000e+03,9.700000000000000000e+01,1.324600000000000000e+04,9.000000000000000000e+00,3.000000000000000000e+00,2.500000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,7.300000000000000000e+01,4.948900000000000000e+04,2.000000000000000000e+01,2.100727400000000000e+07,8.000000000000000000e+01
3.660000000000000000e+02,6.000000000000000000e+00,5.299999999999999822e+00,2.000000000000000000e+03,9.200000000000000000e+01,8.663000000000000000e+03,3.400000000000000000e+01,4.700000000000000178e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.300000000000000000e+01,6.400000000000000000e+01,8.039000000000000000e+03,4.300000000000000000e+01,4.513772000000000000e+06,9.700000000000000000e+01
4.320000000000000000e+02,6.000000000000000000e+00,8.000000000000000000e+00,2.000000000000000000e+03,1.400000000000000000e+02,8.088100000000000000e+04,6.800000000000000000e+01,6.700000000000000178e+00,4.099999999999999645e+00,1.000000000000000000e+00,7.800000000000000000e+01,3.700000000000000000e+01,5.736600000000000000e+04,9.100000000000000000e+01,2.839256000000000000e+06,1.150000000000000000e+02
4.060000000000000000e+02,6.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+03,1.100000000000000000e+02,8.267000000000000000e+03,8.700000000000000000e+01,7.299999999999999822e+00,3.500000000000000000e+00,0.000000000000000000e+00,8.200000000000000000e+01,1.200000000000000000e+01,1.179300000000000000e+04,7.400000000000000000e+01,7.780460000000000000e+05,9.400000000000000000e+01
4.060000000000000000e+02,4.000000000000000000e+00,7.799999999999999822e+00,2.000000000000000000e+03,1.130000000000000000e+02,1.636880000000000000e+05,7.300000000000000000e+01,6.299999999999999822e+00,3.899999999999999911e+00,1.000000000000000000e+00,9.600000000000000000e+01,3.600000000000000000e+01,5.774240000000000000e+05,9.300000000000000000e+01,1.142970710000000000e+08,1.320000000000000000e+02
3.170000000000000000e+02,6.000000000000000000e+00,6.500000000000000000e+00,2.000000000000000000e+03,1.350000000000000000e+02,8.794000000000000000e+03,4.800000000000000000e+01,5.500000000000000000e+00,3.600000000000000089e+00,2.000000000000000000e+00,4.700000000000000000e+01,5.000000000000000000e+01,8.223000000000000000e+03,7.400000000000000000e+01,1.883628000000000000e+06,9.700000000000000000e+01
1.500000000000000000e+02,6.000000000000000000e+00,5.099999999999999645e+00,2.000000000000000000e+03,1.020000000000000000e+02,2.764700000000000000e+04,1.200000000000000000e+01,3.600000000000000089e+00,2.500000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,5.300000000000000000e+01,2.979400000000000000e+04,2.700000000000000000e+01,1.455108800000000000e+07,6.000000000000000000e+01
3.170000000000000000e+02,5.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+03,1.080000000000000000e+02,2.646750000000000000e+05,8.400000000000000000e+01,6.900000000000000355e+00,3.600000000000000089e+00,0.000000000000000000e+00,1.220000000000000000e+02,2.400000000000000000e+01,1.055845000000000000e+06,7.900000000000000000e+01,1.644548350000000000e+08,1.460000000000000000e+02
4.060000000000000000e+02,6.000000000000000000e+00,8.400000000000000355e+00,2.000000000000000000e+03,1.020000000000000000e+02,5.863320000000000000e+05,7.800000000000000000e+01,7.400000000000000355e+00,4.099999999999999645e+00,0.000000000000000000e+00,1.040000000000000000e+02,2.900000000000000000e+01,3.264750000000000000e+05,9.300000000000000000e+01,2.546851000000000000e+06,1.330000000000000000e+02
4.520000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+03,1.260000000000000000e+02,2.070300000000000000e+04,7.600000000000000000e+01,6.700000000000000178e+00,3.500000000000000000e+00,0.000000000000000000e+00,9.800000000000000000e+01,3.100000000000000000e+01,8.176000000000000000e+03,7.300000000000000000e+01,1.612090600000000000e+07,1.290000000000000000e+02
3.660000000000000000e+02,6.000000000000000000e+00,4.599999999999999645e+00,2.000000000000000000e+03,1.220000000000000000e+02,1.574200000000000000e+04,5.700000000000000000e+01,5.700000000000000178e+00,2.299999999999999822e+00,2.000000000000000000e+00,6.100000000000000000e+01,4.600000000000000000e+01,1.514300000000000000e+04,2.000000000000000000e+01,1.211520800000000000e+07,1.070000000000000000e+02
3.170000000000000000e+02,6.000000000000000000e+00,5.099999999999999645e+00,2.000000000000000000e+03,8.400000000000000000e+01,1.088600000000000000e+04,1.100000000000000000e+01,3.200000000000000178e+00,2.600000000000000089e+00,2.000000000000000000e+00,8.000000000000000000e+00,6.500000000000000000e+01,2.114600000000000000e+04,4.200000000000000000e+01,1.338492800000000000e+07,7.300000000000000000e+01
4.060000000000000000e+02,5.000000000000000000e+00,7.200000000000000178e+00,2.000000000000000000e+03,1.230000000000000000e+02,9.733400000000000000e+04,4.000000000000000000e+01,5.000000000000000000e+00,3.500000000000000000e+00,2.000000000000000000e+00,5.100000000000000000e+01,7.700000000000000000e+01,2.748780000000000000e+05,7.700000000000000000e+01,3.280102900000000000e+07,1.280000000000000000e+02
3.310000000000000000e+02,6.000000000000000000e+00,5.000000000000000000e+00,2.000000000000000000e+03,1.050000000000000000e+02,8.660000000000000000e+03,2.200000000000000000e+01,4.000000000000000000e+00,2.500000000000000000e+00,2.000000000000000000e+00,2.100000000000000000e+01,7.500000000000000000e+01,9.762000000000000000e+03,1.800000000000000000e+01,9.534013000000000000e+06,9.600000000000000000e+01
9.500000000000000000e+01,5.000000000000000000e+00,5.500000000000000000e+00,2.000000000000000000e+03,9.800000000000000000e+01,1.471490000000000000e+05,6.800000000000000000e+01,6.200000000000000178e+00,2.899999999999999911e+00,1.000000000000000000e+00,9.600000000000000000e+01,4.600000000000000000e+01,7.287890000000000000e+05,4.500000000000000000e+01,1.244207070000000000e+08,1.420000000000000000e+02
4.420000000000000000e+02,5.000000000000000000e+00,6.700000000000000178e+00,2.000000000000000000e+03,1.260000000000000000e+02,4.598000000000000000e+04,4.300000000000000000e+01,5.200000000000000178e+00,3.200000000000000178e+00,2.000000000000000000e+00,5.500000000000000000e+01,7.400000000000000000e+01,5.093000000000000000e+04,6.500000000000000000e+01,3.036627700000000000e+07,1.290000000000000000e+02
3.170000000000000000e+02,5.000000000000000000e+00,5.299999999999999822e+00,2.000000000000000000e+03,9.000000000000000000e+01,8.174200000000000000e+04,2.200000000000000000e+01,3.899999999999999911e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.500000000000000000e+01,9.000000000000000000e+01,4.600130000000000000e+05,5.600000000000000000e+01,3.854259700000000000e+07,1.150000000000000000e+02
4.060000000000000000e+02,5.000000000000000000e+00,7.099999999999999645e+00,2.000000000000000000e+03,1.090000000000000000e+02,2.281000000000000000e+03,5.200000000000000000e+01,5.500000000000000000e+00,3.399999999999999911e+00,2.000000000000000000e+00,3.400000000000000000e+01,3.200000000000000000e+01,1.508000000000000000e+03,6.400000000000000000e+01,6.601400000000000000e+05,6.600000000000000000e+01
1.770000000000000000e+02,5.000000000000000000e+00,5.900000000000000355e+00,2.000000000000000000e+03,1.230000000000000000e+02,1.009450000000000000e+05,4.100000000000000000e+01,5.200000000000000178e+00,2.700000000000000178e+00,2.000000000000000000e+00,4.700000000000000000e+01,6.900000000000000000e+01,1.257030000000000000e+05,3.200000000000000000e+01,3.381382300000000000e+07,1.160000000000000000e+02
3.080000000000000000e+02,4.000000000000000000e+00,6.000000000000000000e+00,2.000000000000000000e+03,1.040000000000000000e+02,1.444750000000000000e+05,5.300000000000000000e+01,5.700000000000000178e+00,3.200000000000000178e+00,2.000000000000000000e+00,6.900000000000000000e+01,6.100000000000000000e+01,9.477350000000000000e+05,5.500000000000000000e+01,2.590116000000000000e+08,1.300000000000000000e+02
3.030000000000000000e+02,1.000000000000000000e+00,4.799999999999999822e+00,2.000000000000000000e+03,1.000000000000000000e+02,2.695000000000000000e+04,3.100000000000000000e+01,4.400000000000000355e+00,2.899999999999999911e+00,2.000000000000000000e+00,2.800000000000000000e+01,6.200000000000000000e+01,4.064000000000000000e+05,3.200000000000000000e+01,6.540621200000000000e+07,9.000000000000000000e+01
4.420000000000000000e+02,6.000000000000000000e+00,7.400000000000000355e+00,2.000000000000000000e+03,1.240000000000000000e+02,4.527400000000000000e+04,7.500000000000000000e+01,6.599999999999999645e+00,3.600000000000000089e+00,0.000000000000000000e+00,9.400000000000000000e+01,3.100000000000000000e+01,4.540100000000000000e+04,8.300000000000000000e+01,4.284664000000000000e+06,1.250000000000000000e+02
2.610000000000000000e+02,5.000000000000000000e+00,3.700000000000000178e+00,2.000000000000000000e+03,1.070000000000000000e+02,2.794500000000000000e+04,1.000000000000000000e+01,3.100000000000000089e+00,2.200000000000000178e+00,2.000000000000000000e+00,9.000000000000000000e+00,8.200000000000000000e+01,4.763600000000000000e+04,1.900000000000000000e+01,1.481362700000000000e+07,9.100000000000000000e+01
4.060000000000000000e+02,6.000000000000000000e+00,6.200000000000000178e+00,2.000000000000000000e+03,1.350000000000000000e+02,4.970500000000000000e+04,4.000000000000000000e+01,5.299999999999999822e+00,2.899999999999999911e+00,2.000000000000000000e+00,4.600000000000000000e+01,6.900000000000000000e+01,4.708300000000000000e+04,4.300000000000000000e+01,3.119304300000000000e+07,1.150000000000000000e+02
1.000000000000000000e+00,5.000000000000000000e+00,5.900000000000000355e+00,2.000000000000000000e+03,1.240000000000000000e+02,5.019400000000000000e+04,4.800000000000000000e+01,5.200000000000000178e+00,2.799999999999999822e+00,2.000000000000000000e+00,5.200000000000000000e+01,5.700000000000000000e+01,5.974100000000000000e+04,4.100000000000000000e+01,6.777144200000000000e+07,1.090000000000000000e+02
3.260000000000000000e+02,6.000000000000000000e+00,8.300000000000000711e+00,2.000000000000000000e+03,1.020000000000000000e+02,6.152670000000000000e+05,7.300000000000000000e+01,6.400000000000000355e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.010000000000000000e+02,3.800000000000000000e+01,3.931770000000000000e+05,9.300000000000000000e+01,3.009310700000000000e+07,1.390000000000000000e+02
3.670000000000000000e+02,5.000000000000000000e+00,5.500000000000000000e+00,2.000000000000000000e+03,8.300000000000000000e+01,1.173260000000000000e+05,1.800000000000000000e+01,3.600000000000000089e+00,2.799999999999999822e+00,2.000000000000000000e+00,1.000000000000000000e+01,4.500000000000000000e+01,3.672510000000000000e+05,4.700000000000000000e+01,4.499296100000000000e+07,5.500000000000000000e+01
1.870000000000000000e+02,1.000000000000000000e+00,7.299999999999999822e+00,2.000000000000000000e+03,7.800000000000000000e+01,1.309840000000000000e+05,8.500000000000000000e+01,7.099999999999999645e+00,3.399999999999999911e+00,0.000000000000000000e+00,1.090000000000000000e+02,1.900000000000000000e+01,4.493930000000000000e+05,8.300000000000000000e+01,8.732050500000000000e+07,1.280000000000000000e+02
4.060000000000000000e+02,6.000000000000000000e+00,7.000000000000000000e+00,2.000000000000000000e+03,1.220000000000000000e+02,2.329700000000000000e+04,8.100000000000000000e+01,7.000000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,8.700000000000000000e+01,2.000000000000000000e+01,1.201000000000000000e+04,7.400000000000000000e+01,7.280174000000000000e+06,1.070000000000000000e+02
4.060000000000000000e+02,5.000000000000000000e+00,7.299999999999999822e+00,2.000000000000000000e+03,1.360000000000000000e+02,7.373700000000000000e+04,7.400000000000000000e+01,6.500000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,9.200000000000000000e+01,3.300000000000000000e+01,8.178200000000000000e+04,7.900000000000000000e+01,5.137040600000000000e+07,1.250000000000000000e+02
4.820000000000000000e+02,6.000000000000000000e+00,6.700000000000000178e+00,2.000000000000000000e+03,1.110000000000000000e+02,5.294000000000000000e+04,5.700000000000000000e+01,5.799999999999999822e+00,3.200000000000000178e+00,2.000000000000000000e+00,6.800000000000000000e+01,5.100000000000000000e+01,5.077100000000000000e+04,5.500000000000000000e+01,1.115150200000000000e+07,1.190000000000000000e+02
4.060000000000000000e+02,6.000000000000000000e+00,7.299999999999999822e+00,2.000000000000000000e+03,1.330000000000000000e+02,2.104200000000000000e+04,7.300000000000000000e+01,6.799999999999999822e+00,3.799999999999999822e+00,0.000000000000000000e+00,7.200000000000000000e+01,2.600000000000000000e+01,2.208800000000000000e+04,8.400000000000000000e+01,2.768814000000000000e+06,9.800000000000000000e+01
2.250000000000000000e+02,5.000000000000000000e+00,7.799999999999999822e+00,2.000000000000000000e+03,1.070000000000000000e+02,2.294340000000000000e+05,7.700000000000000000e+01,7.099999999999999645e+00,3.700000000000000178e+00,0.000000000000000000e+00,1.140000000000000000e+02,3.400000000000000000e+01,2.555410000000000000e+05,8.900000000000000000e+01,4.515073100000000000e+07,1.480000000000000000e+02
3.310000000000000000e+02,6.000000000000000000e+00,6.799999999999999822e+00,2.000000000000000000e+03,1.050000000000000000e+02,1.846500000000000000e+04,8.600000000000000000e+01,7.299999999999999822e+00,3.299999999999999822e+00,0.000000000000000000e+00,9.900000000000000000e+01,1.600000000000000000e+01,8.333000000000000000e+03,7.000000000000000000e+01,5.770800000000000000e+06,1.150000000000000000e+02
4.470000000000000000e+02,5.000000000000000000e+00,5.799999999999999822e+00,2.000000000000000000e+03,1.160000000000000000e+02,1.152100000000000000e+04,3.200000000000000000e+01,4.900000000000000355e+00,3.000000000000000000e+00,2.000000000000000000e+00,3.200000000000000000e+01,6.700000000000000000e+01,1.189500000000000000e+04,4.200000000000000000e+01,1.471371600000000000e+07,9.900000000000000000e+01
3.850000000000000000e+02,6.000000000000000000e+00,7.599999999999999645e+00,2.000000000000000000e+03,1.470000000000000000e+02,1.725430000000000000e+05,9.200000000000000000e+01,8.000000000000000000e+00,3.600000000000000089e+00,0.000000000000000000e+00,1.430000000000000000e+02,1.200000000000000000e+01,1.898090000000000000e+05,8.500000000000000000e+01,1.238364200000000000e+08,1.550000000000000000e+02
4.750000000000000000e+02,6.000000000000000000e+00,8.500000000000000000e+00,2.000000000000000000e+03,1.130000000000000000e+02,8.659670000000000000e+05,9.200000000000000000e+01,8.199999999999999289e+00,4.099999999999999645e+00,0.000000000000000000e+00,1.550000000000000000e+02,1.300000000000000000e+01,3.777690000000000000e+05,9.400000000000000000e+01,2.384422000000000000e+07,1.680000000000000000e+02
2.710000000000000000e+02,1.000000000000000000e+00,5.599999999999999645e+00,2.000000000000000000e+03,9.300000000000000000e+01,9.137000000000000000e+03,2.200000000000000000e+01,4.000000000000000000e+00,3.200000000000000178e+00,2.000000000000000000e+00,1.200000000000000000e+01,4.300000000000000000e+01,2.306300000000000000e+04,5.200000000000000000e+01,1.637315500000000000e+07,5.500000000000000000e+01
3.190000000000000000e+02,6.000000000000000000e+00,7.299999999999999822e+00,2.000000000000000000e+03,8.900000000000000000e+01,4.380500000000000000e+04,8.600000000000000000e+01,7.200000000000000178e+00,3.700000000000000178e+00,0.000000000000000000e+00,1.100000000000000000e+02,1.800000000000000000e+01,3.831100000000000000e+04,8.500000000000000000e+01,5.972627000000000000e+06,1.280000000000000000e+02
3.970000000000000000e+02,1.000000000000000000e+00,7.900000000000000355e+00,2.000000000000000000e+03,9.700000000000000000e+01,1.559000000000000000e+03,9.500000000000000000e+01,7.700000000000000178e+00,3.799999999999999822e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.000000000000000000e+00,1.338000000000000000e+03,8.600000000000000000e+01,2.071494000000000000e+06,6.500000000000000000e+01
3.440000000000000000e+02,6.000000000000000000e+00,7.099999999999999645e+00,2.000000000000000000e+03,1.120000000000000000e+02,1.150600000000000000e+04,8.800000000000000000e+01,7.200000000000000178e+00,3.600000000000000089e+00,0.000000000000000000e+00,7.300000000000000000e+01,1.000000000000000000e+01,6.034000000000000000e+03,7.800000000000000000e+01,4.409992000000000000e+06,8.300000000000000000e+01
4.060000000000000000e+02,6.000000000000000000e+00,7.200000000000000178e+00,2.000000000000000000e+03,1.210000000000000000e+02,5.399000000000000000e+03,4.900000000000000000e+01,5.599999999999999645e+00,3.600000000000000089e+00,2.000000000000000000e+00,4.200000000000000000e+01,4.400000000000000000e+01,4.735000000000000000e+03,7.600000000000000000e+01,1.621845000000000000e+06,8.600000000000000000e+01
